"exposure"	"outcome"	"id.exposure"	"id.outcome"	"samplesize"	"SNP"	"b"	"se"	"p"
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs10036386"	-9.47674310071248	7.9517438785352	0.233346840140874
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs1032129"	-3.29017015732774	8.16794852294446	0.687084508061591
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs10424978"	13.9958446424711	6.73278408954435	0.0376393824863645
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs10956412"	5.98733701965887	6.67650822543329	0.369838082920673
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs11256448"	15.9074690348595	7.03848495354888	0.023816903660695
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs11258303"	31.3883614130069	7.66910427861501	4.26135029975368e-05
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs113229608"	-6.30440020014949	10.7747298908444	0.558473880484259
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs11571297"	13.5624189692776	2.73208246338051	6.90088705009193e-07
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs11675342"	-4.38132849282924	5.1920478672071	0.398751196864024
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs11783023"	-6.12583574644855	8.03383920314135	0.445759166213917
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs12325861"	8.07680030972185	5.87378010984417	0.169112831760273
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs12980063"	-28.0601417871779	22.9042818785623	0.220535800756612
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs13090803"	15.1778882183568	5.9130674870824	0.0102630452886992
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs13145888"	10.2931298065486	4.6082979972818	0.0255088980407172
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs13212936"	12.407854978461	8.85933736928066	0.161351720556077
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs13333582"	9.37030938172129	8.27768875691951	0.257636176045539
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs13399762"	1.47894542054908	6.10931347995464	0.808717818243321
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs1534430"	10.1350864866341	6.6501729236132	0.127500336582055
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs1549142"	9.58613188639585	7.9005963728797	0.224998777830842
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs1561924"	26.8287871187906	7.264883719466	0.000221675446158307
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs17020149"	3.41088123005209	3.5915277379182	0.342263671412335
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs1790604"	15.1096755412549	7.36583598373525	0.0402359410833123
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs2111485"	8.01207893393938	5.76916399678035	0.164900747030762
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs2123340"	7.91038105713315	6.22772438856641	0.204017655576917
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs2160316"	10.0973911736473	9.19053621510093	0.271910857542911
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs221786"	12.500914202361	8.0219691413771	0.119153888119129
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs229540"	7.78619513579938	4.4833151685159	0.0824392836712544
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs2412973"	15.1707748457584	6.56725997172484	0.0208847459541648
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs2445610"	8.56943506639658	7.32292370020257	0.241912265307036
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs244672"	14.6196879368873	7.74094569686965	0.0589430583155015
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs2745803"	8.27212362342653	11.6577543011556	0.477963863345023
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs28157"	36.6100093076538	7.42478699792368	8.19009100683323e-07
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs3184504"	7.30756527605756	2.55782456776324	0.00427739334821134
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs3775291"	2.49194790124742	4.83383790672707	0.606188572541556
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs3800373"	22.3211358232781	8.63004850501813	0.00969719705748989
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs3850765"	30.1288076032266	25.3639166200783	0.234888173213374
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs4276275"	15.0673418970881	7.4846883472815	0.0441052937073886
"Hypothyroidism/myxoedema"	"Rheumatoid arthritis"	"ukb-a-77"	"ebi-a-GCST000679"	25708	"rs4409785"	10.4416092695506	5.67295449950692	0.0656809935113221
